#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
18/06/21	10:38:06	10012.40	10015.00	9725.00	59610	20.0	45.0	45.1	30.1	23.4	367	365	972	243	54	13	25	45	0	0
18/06/21	10:38:07	10018.10	10145.00	9847.00	60337	20.0	45.0	45.1	30.1	23.5	367	364	972	243	54	13	25	45	0	0
18/06/21	10:38:08	10062.10	10252.00	9949.00	60929	20.0	45.1	45.0	30.1	23.5	367	364	973	243	27	27	25	45	0	0
18/06/21	10:38:09	10128.60	10350.00	10041.00	61461	20.0	45.1	45.0	30.1	23.5	367	365	972	243	27	27	25	45	0	0
18/06/21	10:38:10	10208.30	10497.00	10178.00	62332	20.0	45.1	45.0	30.1	23.4	367	365	973	243	27	27	25	45	0	0
18/06/21	10:38:11	10308.00	10577.00	10255.00	62895	20.0	45.1	45.0	30.1	23.4	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:12	10400.10	10504.00	10185.00	62439	20.0	45.0	45.0	30.1	23.4	367	365	973	243	54	27	25	45	0	0
18/06/21	10:38:13	10458.00	10472.00	10156.00	62251	20.0	45.0	45.0	30.1	23.5	367	364	973	243	54	27	25	45	0	0
18/06/21	10:38:14	10496.70	10517.00	10198.00	62487	20.0	45.0	45.0	30.1	23.5	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:15	10521.90	10582.00	10259.00	62943	20.0	45.0	45.0	30.1	23.5	367	364	973	243	54	27	25	45	0	0
18/06/21	10:38:16	10526.70	10540.00	10220.00	62609	20.0	45.1	45.0	30.1	23.5	367	364	973	243	27	27	25	45	0	0
18/06/21	10:38:17	10516.10	10435.00	10121.00	61915	20.0	45.1	45.0	30.1	23.5	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:18	10508.90	10469.00	10153.00	62147	20.0	45.0	45.0	30.1	23.5	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:19	10500.80	10439.00	10125.00	61950	20.0	45.0	45.0	30.1	23.5	367	365	972	243	54	27	25	45	0	0
18/06/21	10:38:20	10495.30	10522.00	10202.00	62420	20.0	45.0	45.1	30.1	23.5	367	364	972	243	54	13	25	45	0	0
18/06/21	10:38:21	10472.80	10375.00	10065.00	61609	20.0	45.1	45.1	30.1	23.5	367	364	972	243	27	13	25	45	0	0
18/06/21	10:38:22	10483.30	10540.00	10220.00	62611	20.0	45.1	45.1	30.2	23.5	367	364	972	243	27	13	0	45	0	0
18/06/21	10:38:23	10473.70	10404.00	10092.00	61794	20.0	45.1	45.1	30.1	23.5	367	364	972	243	27	13	25	45	0	0
18/06/21	10:38:24	10502.90	10600.00	10275.00	62987	20.0	45.1	45.1	30.1	23.5	367	364	972	243	27	13	25	45	0	0
18/06/21	10:38:25	10537.90	10697.00	10367.00	63535	20.0	45.0	45.1	30.1	23.5	367	364	973	243	54	13	25	45	0	0
18/06/21	10:38:26	10598.60	10752.00	10418.00	63836	20.0	45.0	45.0	30.1	23.5	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:27	10629.20	10693.00	10363.00	63454	20.0	45.0	45.0	30.1	23.5	367	365	973	243	54	27	25	45	0	0
18/06/21	10:38:28	10717.40	10845.00	10506.00	64279	20.0	45.0	45.0	30.1	23.5	367	365	973	243	54	27	25	45	0	0
18/06/21	10:38:29	10771.60	10871.00	10530.00	64476	20.0	45.0	45.0	30.1	23.5	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:30	10794.20	10810.00	10473.00	64097	20.0	45.0	45.0	30.1	23.5	367	365	972	243	54	27	25	45	0	0
18/06/21	10:38:31	10822.80	10895.00	10553.00	64619	20.0	45.0	45.0	30.1	23.5	367	364	973	243	54	27	25	45	0	0
18/06/21	10:38:32	10859.80	10878.00	10537.00	64529	20.0	45.1	45.0	30.1	23.5	367	364	973	243	27	27	25	45	0	0
18/06/21	10:38:33	10887.60	10984.00	10636.00	65215	20.0	45.1	45.0	30.1	23.6	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:34	10919.80	11032.00	10681.00	65488	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:35	10924.60	10834.00	10496.00	64292	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:36	10873.40	10639.00	10312.00	63228	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:37	10817.60	10599.00	10275.00	62927	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:38	10730.00	10546.00	10226.00	62605	20.0	45.1	45.0	30.1	23.6	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:39	10628.60	10525.00	10205.00	62519	20.0	45.1	45.0	30.1	23.6	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:40	10592.80	10655.00	10329.00	63307	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:38:41	10660.20	10976.00	10629.00	65148	20.0	45.0	45.0	30.1	23.6	367	365	972	243	54	27	25	45	0	0
18/06/21	10:38:42	10830.00	11448.00	11071.00	67823	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:43	10995.80	11375.00	11002.00	67367	20.0	45.0	45.1	30.1	23.6	367	364	972	243	54	13	25	45	0	0
18/06/21	10:38:44	11094.20	11017.00	10667.00	65358	19.9	45.1	45.1	30.1	23.6	367	364	972	243	0	0	0	45	0	0
18/06/21	10:38:45	11105.80	10713.00	10382.00	63553	20.0	45.1	45.1	30.1	23.6	367	364	972	243	27	13	25	45	0	0
18/06/21	10:38:46	11179.00	11342.00	10972.00	67228	20.0	45.1	45.1	30.1	23.6	368	364	972	243	27	13	25	45	0	0
18/06/21	10:38:47	11282.20	11964.00	11553.00	70903	20.0	45.0	45.1	30.1	23.6	368	364	972	243	54	13	25	45	0	0
18/06/21	10:38:48	11527.40	12601.00	12145.00	74551	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:38:49	11849.80	12629.00	12170.00	74462	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:38:50	12139.00	12159.00	11734.00	71777	20.0	45.0	45.1	30.1	23.6	367	364	972	243	54	13	25	45	0	0
18/06/21	10:38:51	12207.00	11682.00	11290.00	69210	20.0	45.1	45.1	30.1	23.6	367	364	972	243	27	13	25	45	0	0
18/06/21	10:38:52	12107.60	11467.00	11089.00	67943	20.0	45.1	45.1	30.1	23.6	368	364	972	243	27	13	25	45	0	0
18/06/21	10:38:53	11873.80	11432.00	11055.00	67815	20.0	45.1	45.0	30.1	23.6	368	364	972	243	27	27	25	45	0	0
18/06/21	10:38:54	11669.40	11607.00	11219.00	68818	20.0	45.1	45.0	30.1	23.6	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:55	11619.80	11911.00	11503.00	70538	20.0	45.0	45.0	30.1	23.6	368	364	972	243	54	27	25	45	0	0
18/06/21	10:38:56	11670.40	11935.00	11525.00	70729	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:57	11758.80	11909.00	11501.00	70482	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:38:58	11814.60	11711.00	11316.00	69369	20.0	45.1	45.0	30.1	23.6	367	364	972	243	27	27	25	45	0	0
18/06/21	10:38:59	11800.60	11537.00	11153.00	68369	20.0	45.1	45.0	30.1	23.6	368	364	972	243	27	27	25	45	0	0
18/06/21	10:39:00	11720.60	11511.00	11130.00	68277	20.0	45.1	45.0	30.1	23.6	367	364	972	243	27	27	25	45	0	0
18/06/21	10:39:01	11687.80	11771.00	11372.00	69734	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:39:02	11746.00	12200.00	11772.00	72129	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:39:03	11967.60	12819.00	12349.00	75676	20.0	45.0	45.0	30.1	23.6	367	364	972	243	54	27	25	45	0	0
18/06/21	10:39:04	12351.00	13454.00	12936.00	79222	20.0	45.1	45.1	30.1	23.6	367	365	972	243	27	13	25	45	0	0
18/06/21	10:39:05	12747.80	13495.00	12974.00	79381	20.0	45.1	45.1	30.1	23.6	366	365	972	243	27	13	25	45	0	0
18/06/21	10:39:06	13035.80	13211.00	12711.00	77683	20.0	45.1	45.1	30.1	23.6	367	365	972	243	27	13	25	45	0	0
18/06/21	10:39:07	13231.40	13178.00	12681.00	77571	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:08	13247.00	12897.00	12421.00	76032	20.0	45.0	45.1	30.1	23.6	367	364	972	243	54	13	25	45	0	0
18/06/21	10:39:09	13176.40	13101.00	12609.00	77248	20.0	45.0	45.1	30.1	23.7	367	364	972	243	54	13	25	45	0	0
18/06/21	10:39:10	13530.80	15267.00	14604.00	89422	20.0	45.1	45.1	30.1	23.7	367	364	972	243	27	13	25	45	0	0
18/06/21	10:39:11	14391.40	17514.00	16644.00	101883	20.0	45.1	45.1	30.1	23.7	367	364	972	243	27	13	25	45	0	0
18/06/21	10:39:12	15080.40	16623.00	15839.00	97000	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:39:13	15384.80	14419.00	13825.00	84626	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:14	15313.80	12746.00	12279.00	75152	20.0	45.0	45.1	30.1	23.6	367	364	972	243	54	13	25	45	0	0
18/06/21	10:39:15	14636.00	11878.00	11472.00	70191	20.0	45.0	45.0	30.1	23.7	367	364	972	243	54	27	25	45	0	0
18/06/21	10:39:16	13490.40	11786.00	11386.00	69728	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:17	12613.00	12236.00	11807.00	72259	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:18	12325.80	12983.00	12499.00	76470	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:19	12445.80	13346.00	12835.00	78529	20.0	45.1	45.0	30.1	23.7	366	365	972	243	27	27	25	45	0	0
18/06/21	10:39:20	12838.00	13839.00	13292.00	81282	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:21	13353.80	14365.00	13776.00	84268	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:22	13864.20	14788.00	14164.00	86643	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:24	14229.00	14807.00	14180.00	86785	20.0	45.1	45.0	30.1	23.7	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:25	14486.60	14634.00	14022.00	85818	20.0	45.1	45.0	30.2	23.7	367	365	972	243	27	27	0	45	0	0
18/06/21	10:39:26	14615.60	14484.00	13886.00	85038	20.0	45.1	45.0	30.1	23.7	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:27	14739.80	14986.00	14345.00	87808	20.0	45.0	45.0	30.1	23.6	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:28	14926.00	15719.00	15017.00	92071	20.0	45.0	45.1	30.2	23.6	367	365	972	243	54	13	0	45	0	0
18/06/21	10:39:29	15135.40	15854.00	15139.00	92746	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:30	15436.80	16141.00	15400.00	94361	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:31	16062.80	17614.00	16737.00	102483	20.0	45.1	45.1	30.1	23.6	367	364	972	243	27	13	25	45	0	0
18/06/21	10:39:32	16880.40	19074.00	18046.00	110553	20.0	45.1	45.1	30.1	23.6	367	364	972	243	27	13	25	45	0	0
18/06/21	10:39:33	17461.40	18624.00	17646.00	108190	20.0	45.1	45.1	30.1	23.6	367	365	972	243	27	13	25	45	0	0
18/06/21	10:39:34	17710.20	17098.00	16269.00	99733	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:35	17626.40	15722.00	15018.00	92021	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:36	16915.60	14060.00	13495.00	82675	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:37	15765.00	13321.00	12812.00	78412	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:38	14702.80	13313.00	12806.00	78388	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:39	13891.80	13043.00	12556.00	76932	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:40	13229.00	12408.00	11967.00	73361	20.0	45.1	45.0	30.1	23.6	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:41	12872.20	12276.00	11842.00	72453	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:42	12623.00	12075.00	11655.00	71365	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:43	12407.80	12237.00	11806.00	72371	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:44	12242.40	12216.00	11788.00	72214	20.0	45.0	45.0	30.1	23.7	366	366	972	243	54	27	25	45	0	0
18/06/21	10:39:45	12173.20	12062.00	11643.00	71107	20.0	45.1	45.0	30.1	23.7	366	365	972	243	27	27	25	45	0	0
18/06/21	10:39:46	12143.40	12141.00	11716.00	71754	20.0	45.1	45.0	30.1	23.7	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:47	12180.40	12379.00	11938.00	73150	20.0	45.1	45.0	30.1	23.7	367	365	972	243	27	27	25	45	0	0
18/06/21	10:39:48	12233.80	12629.00	12171.00	74564	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:49	12315.70	12622.00	12165.00	74538	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:39:50	12415.60	12501.00	12051.00	73769	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:39:51	12475.90	12356.00	11918.00	72939	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:39:52	12480.00	12205.00	11776.00	72145	20.0	45.1	45.1	30.2	23.7	367	365	972	243	27	13	0	45	0	0
18/06/21	10:39:53	12405.70	12060.00	11641.00	71362	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:39:54	12310.60	12240.00	11809.00	72368	20.0	45.1	45.1	30.2	23.7	367	365	972	243	27	13	0	45	0	0
18/06/21	10:39:55	12240.60	12183.00	11755.00	72076	20.0	45.1	45.1	30.1	23.6	367	364	972	243	27	13	25	45	0	0
18/06/21	10:39:56	12198.30	12251.00	11820.00	72516	20.0	45.0	45.1	30.1	23.6	368	364	972	243	54	13	25	45	0	0
18/06/21	10:39:57	12202.50	12352.00	11913.00	73124	20.0	45.0	45.1	30.1	23.6	368	364	972	243	54	13	25	45	0	0
18/06/21	10:39:58	12230.60	12194.00	11767.00	72215	20.0	45.0	45.1	30.1	23.6	368	364	972	243	54	13	25	45	0	0
18/06/21	10:39:59	12213.60	11936.00	11525.00	70733	20.0	45.1	45.0	30.1	23.6	368	364	972	243	27	27	25	45	0	0
18/06/21	10:40:00	12102.00	11371.00	10999.00	67560	20.0	45.1	45.0	30.2	23.6	368	364	972	243	27	27	0	45	0	0
18/06/21	10:40:01	11899.90	11042.00	10691.00	65657	20.0	45.1	45.0	30.2	23.6	368	364	972	243	27	27	0	45	0	0
18/06/21	10:40:02	11611.30	10675.00	10346.00	63496	20.0	45.0	45.0	30.1	23.6	368	364	972	243	54	27	25	45	0	0
18/06/21	10:40:03	11272.10	10479.00	10161.00	62392	20.0	45.0	45.0	30.1	23.6	368	364	972	243	54	27	25	45	0	0
18/06/21	10:40:04	10961.60	10546.00	10225.00	62723	20.0	45.0	45.0	30.1	23.7	368	364	972	243	54	27	25	45	0	0
18/06/21	10:40:05	10743.20	10577.00	10255.00	62896	20.0	45.0	45.0	30.1	23.7	367	364	972	243	54	27	25	45	0	0
18/06/21	10:40:06	10628.90	10693.00	10364.00	63532	20.0	45.1	45.0	30.1	23.7	367	364	972	243	27	27	25	45	0	0
18/06/21	10:40:07	10615.60	10891.00	10548.00	64704	20.0	45.1	45.0	30.1	23.7	367	364	972	243	27	27	25	45	0	0
18/06/21	10:40:08	10721.80	11325.00	10955.00	67092	20.0	45.1	45.0	30.1	23.7	367	364	972	243	27	27	25	45	0	0
18/06/21	10:40:09	10924.60	11728.00	11332.00	69444	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:40:10	11170.40	11853.00	11448.00	70043	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:11	11404.30	11756.00	11359.00	69566	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:12	11573.50	11520.00	11138.00	68210	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:13	11625.80	11219.00	10856.00	66484	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:14	11526.50	10841.00	10501.00	64333	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:15	11330.40	10779.00	10445.00	63934	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:16	11111.60	10642.00	10316.00	63165	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:17	10914.20	10660.00	10333.00	63282	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:18	10762.30	10560.00	10238.00	62699	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:19	10658.70	10464.00	10149.00	62224	20.0	45.1	45.1	30.1	23.7	367	364	972	243	27	13	25	45	0	0
18/06/21	10:40:20	10585.60	10425.00	10111.00	61982	20.0	45.1	45.1	30.1	23.7	367	364	972	243	27	13	25	45	0	0
18/06/21	10:40:21	10513.70	10277.00	9972.00	61150	20.0	45.1	45.0	30.1	23.7	367	364	972	243	27	27	25	45	0	0
18/06/21	10:40:22	10410.20	9990.00	9702.00	59513	20.0	45.0	45.0	30.1	23.7	368	364	972	243	54	27	25	45	0	0
18/06/21	10:40:23	10289.80	10026.00	9735.00	59730	20.0	45.0	45.0	30.1	23.7	368	364	972	243	54	27	25	45	0	0
18/06/21	10:40:24	10178.70	9887.00	9605.00	58921	20.0	45.0	45.0	30.1	23.7	367	364	972	243	54	27	25	45	0	0
18/06/21	10:40:25	10066.40	9879.00	9597.00	58854	20.0	45.0	45.0	30.1	23.7	367	364	972	243	54	27	25	45	0	0
18/06/21	10:40:26	9984.30	10002.00	9714.00	59557	20.0	45.1	45.0	30.1	23.7	367	364	972	243	27	27	25	45	0	0
18/06/21	10:40:27	9953.90	9961.00	9674.00	59302	20.0	45.1	45.0	30.1	23.7	368	364	972	243	27	27	25	45	0	0
18/06/21	10:40:28	9952.40	10040.00	9749.00	59842	20.0	45.1	45.0	30.1	23.7	368	364	972	243	27	27	25	45	0	0
18/06/21	10:40:29	9959.30	9942.00	9656.00	59165	20.0	45.1	45.0	30.1	23.7	367	364	972	243	27	27	25	45	0	0
18/06/21	10:40:30	9966.80	9899.00	9615.00	58974	20.0	45.0	45.0	30.1	23.7	367	364	972	243	54	27	25	45	0	0
18/06/21	10:40:31	9951.10	9825.00	9546.00	58500	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:40:32	9919.20	9819.00	9540.00	58443	20.0	45.0	45.1	30.1	23.6	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:33	9872.10	9711.00	9438.00	57794	20.0	45.1	45.1	30.1	23.6	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:34	9828.00	9830.00	9551.00	58532	20.0	45.1	45.1	30.1	23.6	368	364	972	243	27	13	25	45	0	0
18/06/21	10:40:35	9811.90	9850.00	9569.00	58669	20.0	45.1	45.1	30.1	23.6	367	364	972	243	27	13	25	45	0	0
18/06/21	10:40:36	9841.80	10173.00	9874.00	60441	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:37	9911.40	10167.00	9868.00	60403	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:38	9955.00	9799.00	9522.00	58258	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:39	9952.70	9719.00	9446.00	57869	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:40	9922.00	9654.00	9384.00	57442	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:41	9856.30	9712.00	9439.00	57753	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:42	9760.40	9669.00	9399.00	57533	20.0	45.1	45.0	30.1	23.7	367	365	972	243	27	27	25	45	0	0
18/06/21	10:40:43	9694.40	9637.00	9367.00	57303	20.0	45.0	45.0	30.1	23.7	366	365	972	243	54	27	25	45	0	0
18/06/21	10:40:44	9665.90	9596.00	9330.00	57081	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:40:45	9646.50	9583.00	9316.00	57001	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:40:46	9622.70	9545.00	9281.00	56719	20.0	45.0	45.0	30.1	23.7	366	365	972	243	54	27	25	45	0	0
18/06/21	10:40:47	9604.90	9658.00	9387.00	57360	20.0	45.1	45.0	30.1	23.7	366	365	972	243	27	27	25	45	0	0
18/06/21	10:40:48	9603.00	9629.00	9362.00	57249	20.0	45.1	45.0	30.1	23.7	366	365	972	243	27	27	25	45	0	0
18/06/21	10:40:49	9599.60	9570.00	9306.00	56907	20.0	45.1	45.0	30.1	23.7	367	365	972	243	27	27	25	45	0	0
18/06/21	10:40:50	9591.20	9525.00	9262.00	56715	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:40:51	9576.40	9455.00	9197.00	56231	20.0	45.0	45.0	30.1	23.7	366	365	972	243	54	27	25	45	0	0
18/06/21	10:40:52	9556.10	9545.00	9281.00	56707	20.0	45.0	45.0	30.1	23.7	366	365	972	243	54	27	25	45	0	0
18/06/21	10:40:53	9537.80	9559.00	9295.00	56834	20.0	45.1	45.0	30.1	23.7	366	365	972	243	27	27	25	45	0	0
18/06/21	10:40:54	9525.10	9513.00	9251.00	56575	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:40:55	9525.20	9583.00	9317.00	57002	20.0	45.1	45.1	30.1	23.7	366	365	972	243	27	13	25	45	0	0
18/06/21	10:40:56	9537.40	9519.00	9256.00	56629	20.0	45.1	45.1	30.2	23.7	367	365	972	243	27	13	0	45	0	0
18/06/21	10:40:57	9540.80	9515.00	9252.00	56627	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:58	9536.50	9546.00	9282.00	56790	20.0	45.0	45.1	30.1	23.7	367	365	972	243	54	13	25	45	0	0
18/06/21	10:40:59	9533.00	9491.00	9231.00	56504	20.0	45.0	45.1	30.1	23.7	367	365	971	243	54	13	25	45	0	0
18/06/21	10:41:00	9517.00	9445.00	9187.00	56237	20.0	45.1	45.1	30.2	23.7	367	365	972	243	27	13	0	45	0	0
18/06/21	10:41:01	9509.60	9514.00	9251.00	56656	20.0	45.1	45.1	30.1	23.7	367	364	972	243	27	13	25	45	0	0
18/06/21	10:41:02	9513.00	9554.00	9290.00	56895	20.0	45.1	45.1	30.1	23.7	367	365	972	243	27	13	25	45	0	0
18/06/21	10:41:03	9517.90	9555.00	9291.00	56838	20.0	45.0	45.1	30.2	23.7	367	365	971	243	54	13	0	45	0	0
18/06/21	10:41:04	9511.60	9487.00	9227.00	56470	20.0	45.0	45.0	30.1	23.7	367	365	971	243	54	27	25	45	0	0
18/06/21	10:41:05	9535.20	9586.00	9320.00	57050	20.0	45.0	45.0	30.1	23.7	367	364	971	243	54	27	25	45	0	0
18/06/21	10:41:06	9535.40	9515.00	9253.00	56658	20.0	45.0	45.0	30.1	23.7	367	364	972	243	54	27	25	45	0	0
18/06/21	10:41:07	9528.00	9497.00	9237.00	56587	20.0	45.1	45.0	30.1	23.7	367	365	971	243	27	27	25	45	0	0
18/06/21	10:41:08	9531.60	9573.00	9309.00	56944	20.0	45.1	45.0	30.1	23.7	367	365	971	243	27	27	25	45	0	0
18/06/21	10:41:09	9552.40	9591.00	9325.00	57023	20.0	45.1	45.0	30.1	23.7	366	365	971	243	27	27	25	45	0	0
18/06/21	10:41:10	9539.00	9519.00	9256.00	56633	20.0	45.0	45.0	30.1	23.7	366	365	971	243	54	27	25	45	0	0
18/06/21	10:41:11	9572.00	9680.00	9409.00	57532	20.0	45.0	45.0	30.1	23.7	367	365	971	243	54	27	25	45	0	0
18/06/21	10:41:12	9623.00	9752.00	9476.00	58005	20.0	45.0	45.1	30.1	23.7	367	365	971	243	54	13	25	45	0	0
18/06/21	10:41:13	9669.80	9807.00	9528.00	58296	20.0	45.1	45.0	30.1	23.7	366	365	971	243	27	27	25	45	0	0
18/06/21	10:41:14	9688.40	9684.00	9413.00	57563	20.0	45.1	45.1	30.1	23.8	366	365	971	243	27	13	25	45	0	0
18/06/21	10:41:15	9729.80	9726.00	9452.00	57748	20.0	45.1	45.1	30.1	23.8	366	365	971	243	27	13	25	45	0	0
18/06/21	10:41:16	9756.80	9815.00	9537.00	58262	20.0	45.1	45.1	30.1	23.7	367	365	971	243	27	13	25	45	0	0
18/06/21	10:41:17	9782.00	9878.00	9595.00	58736	20.0	45.1	45.1	30.1	23.8	367	365	972	243	27	13	25	45	0	0
18/06/21	10:41:18	9774.80	9771.00	9495.00	58162	20.0	45.0	45.0	30.2	23.8	367	364	972	243	54	27	0	45	0	0
18/06/21	10:41:19	9777.40	9697.00	9425.00	57767	20.0	45.0	45.0	30.1	23.7	368	364	972	243	54	27	25	45	0	0
18/06/21	10:41:20	9765.80	9668.00	9397.00	57644	20.0	45.0	45.0	30.1	23.7	367	365	972	243	54	27	25	45	0	0
18/06/21	10:41:21	9738.00	9676.00	9405.00	57636	20.0	45.0	45.0	30.1	23.8	368	364	972	243	54	27	25	45	0	0
18/06/21	10:41:22	9711.80	9747.00	9472.00	58116	20.0	45.1	45.0	30.1	23.8	367	364	972	243	27	27	25	45	0	0
