data set, time, x, y, pollution
2, 15:19:37, 983.49510, 445.335681, 15976.90
2, 15:19:39, 983.49510, 445.335681, 16726.80
2, 15:19:39, 983.49510, 445.335681, 16726.80
2, 15:19:40, 983.49510, 445.335681, 17405.60
2, 15:19:40, 983.49510, 445.335681, 17405.60
2, 15:19:41, 983.49510, 445.335681, 17896.30
2, 15:19:41, 983.49510, 445.335681, 17896.30
2, 15:19:42, 983.05032, 445.446876, 18122.50
2, 15:19:42, 983.05032, 445.446876, 18122.50
2, 15:19:43, 981.93837, 445.446876, 18269.80
2, 15:19:43, 981.93837, 445.446876, 18269.80
2, 15:19:44, 980.04805, 445.335681, 18540.50
2, 15:19:44, 980.04805, 445.335681, 18540.50
2, 15:19:45, 977.60176, 445.335681, 18964.70
2, 15:19:45, 977.60176, 445.335681, 18964.70
2, 15:19:46, 974.82189, 445.335681, 19442.50
2, 15:19:46, 974.82189, 445.335681, 19442.50
2, 15:19:47, 971.81963, 5.22448628, 19963.60
2, 15:19:47, 971.81963, 5.22448628, 19963.60
2, 15:19:48, 968.59498, 45.2244862, 20584.20
2, 15:19:48, 968.59498, 45.2244862, 20584.20
2, 15:19:49, 965.14793, 445.224486, 21172.10
2, 15:19:49, 965.14793, 445.224486, 21172.10
2, 15:19:50, 961.36730, 445.558071, 21498.00
2, 15:19:50, 961.36730, 445.558071, 21498.00
2, 15:19:51, 957.69787, 45.6692659, 21660.70
2, 15:19:51, 957.69787, 45.6692659, 21660.70
2, 15:19:52, 954.02844, 445.669265, 21941.90
2, 15:19:52, 954.02844, 445.669265, 21941.90
2, 15:19:53, 950.35901, 45.5580710, 22351.00
2, 15:19:53, 950.35901, 45.5580710, 22351.00
2, 15:19:54, 946.80077, 445.558071, 22668.00
2, 15:19:54, 946.80077, 445.558071, 22668.00
2, 15:19:55, 943.13134, 445.558071, 22747.60
2, 15:19:55, 943.13134, 445.558071, 22747.60
2, 15:19:56, 939.46190, 45.6692659, 22570.80
2, 15:19:56, 939.46190, 45.6692659, 22570.80
2, 15:19:57, 935.90367, 445.780460, 22067.50
2, 15:19:57, 935.90367, 445.780460, 22067.50
2, 15:19:58, 932.45662, 445.891655, 21229.40
2, 15:19:58, 932.45662, 445.891655, 21229.40
2, 15:19:59, 929.12078, 446.002850, 20312.70
2, 15:19:59, 929.12078, 446.002850, 20312.70
2, 15:20:00, 926.00732, 446.002850, 19576.80
2, 15:20:00, 926.00732, 446.002850, 19576.80
2, 15:20:01, 923.44983, 446.114045, 19012.30
2, 15:20:01, 923.44983, 446.114045, 19012.30
2, 15:20:02, 921.33713, 46.1140456, 18493.80
2, 15:20:02, 921.33713, 46.1140456, 18493.80
2, 15:20:03, 919.66921, 446.225240, 17947.90
2, 15:20:03, 919.66921, 446.225240, 17947.90
2, 15:20:04, 918.55726, 446.225240, 17405.50
2, 15:20:04, 918.55726, 446.225240, 17405.50
2, 15:20:05, 917.77889, 446.336435, 16920.20
2, 15:20:05, 917.77889, 446.336435, 16920.20
2, 15:20:06, 917.44531, 446.447630, 16519.90
2, 15:20:06, 917.44531, 446.447630, 16519.90
2, 15:20:07, 917.33411, 446.447630, 16232.00
2, 15:20:07, 917.33411, 446.447630, 16232.00
2, 15:20:08, 917.33411, 446.447630, 16017.40
2, 15:20:08, 917.33411, 446.447630, 16017.40
2, 15:20:09, 917.33411, 446.447630, 15760.10
2, 15:20:09, 917.33411, 446.447630, 15760.10
2, 15:20:10, 917.33411, 446.447630, 15371.90
2, 15:20:10, 917.33411, 446.447630, 15371.90
2, 15:20:11, 917.33411, 446.447630, 14857.10
2, 15:20:11, 917.33411, 446.447630, 14857.10
2, 15:20:12, 917.22292, 446.447630, 14292.20
2, 15:20:12, 917.22292, 446.447630, 14292.20
2, 15:20:13, 916.88933, 446.336435, 13771.60
2, 15:20:13, 916.88933, 446.336435, 13771.60
2, 15:20:14, 915.99977, 446.336435, 13339.20
2, 15:20:14, 915.99977, 446.336435, 13339.20
2, 15:20:15, 914.44305, 446.002850, 13013.80
2, 15:20:15, 914.44305, 446.002850, 13013.80
2, 15:20:16, 912.66393, 445.113291, 12788.60
2, 15:20:16, 912.66393, 445.113291, 12788.60
2, 15:20:17, 910.88481, 443.111782, 12660.90
2, 15:20:17, 910.88481, 443.111782, 12660.90
2, 15:20:18, 909.66166, 440.331909, 12612.80
2, 15:20:18, 909.66166, 440.331909, 12612.80
2, 15:20:19, 908.99449, 436.884866, 12606.70
2, 15:20:19, 908.99449, 436.884866, 12606.70
2, 15:20:20, 908.77210, 432.881849, 12576.80
2, 15:20:20, 908.77210, 432.881849, 12576.80
2, 15:20:21, 908.88330, 428.434052, 12587.00
2, 15:20:21, 908.88330, 428.434052, 12587.00
2, 15:20:22, 908.88330, 423.541475, 12555.90
2, 15:20:22, 908.88330, 423.541475, 12555.90
2, 15:20:23, 908.99449, 418.204119, 12490.20
2, 15:20:23, 908.99449, 418.204119, 12490.20
2, 15:20:24, 909.10569, 412.533177, 12418.80
2, 15:20:24, 909.10569, 412.533177, 12418.80
2, 15:20:25, 909.21688, 406.528651, 12346.80
2, 15:20:25, 909.21688, 406.528651, 12346.80
2, 15:20:26, 909.21688, 400.524125, 12224.20
2, 15:20:26, 909.21688, 400.524125, 12224.20
2, 15:20:27, 909.10569, 394.408404, 12150.60
2, 15:20:27, 909.10569, 394.408404, 12150.60
2, 15:20:28, 908.99449, 388.626268, 12091.00
2, 15:20:28, 908.99449, 388.626268, 12091.00
2, 15:20:29, 908.88330, 3.06652229, 12040.60
2, 15:20:29, 908.88330, 3.06652229, 12040.60
2, 15:20:30, 908.77210, 378.062750, 12033.40
2, 15:20:30, 908.77210, 378.062750, 12033.40
2, 15:20:31, 908.77210, 373.837343, 12063.40
2, 15:20:31, 908.77210, 373.837343, 12063.40
2, 15:20:32, 908.77210, 370.723885, 12106.20
2, 15:20:32, 908.77210, 370.723885, 12106.20
2, 15:20:33, 908.77210, 368.611181, 12172.00
2, 15:20:33, 908.77210, 368.611181, 12172.00
2, 15:20:34, 908.77210, 367.499232, 12207.80
2, 15:20:34, 908.77210, 367.499232, 12207.80
2, 15:20:35, 908.77210, 367.054452, 12243.00
2, 15:20:35, 908.77210, 367.054452, 12243.00
2, 15:20:36, 908.77210, 366.943257, 12273.60
2, 15:20:36, 908.77210, 366.943257, 12273.60
2, 15:20:37, 908.77210, 366.943257, 12293.40
2, 15:20:37, 908.77210, 366.943257, 12293.40
2, 15:20:38, 908.77210, 366.943257, 12300.20
2, 15:20:38, 908.77210, 366.943257, 12300.20
2, 15:20:39, 908.77210, 366.943257, 12353.80
2, 15:20:39, 908.77210, 366.943257, 12353.80
2, 15:20:40, 908.77210, 366.943257, 12357.00
2, 15:20:40, 908.77210, 366.943257, 12357.00
2, 15:20:41, 908.77210, 366.943257, 12399.80
2, 15:20:41, 908.77210, 366.943257, 12399.80
2, 15:20:42, 908.77210, 366.943257, 12454.00
2, 15:20:42, 908.77210, 366.943257, 12454.00
2, 15:20:43, 908.77210, 366.943257, 12495.60
2, 15:20:43, 908.77210, 366.943257, 12495.60
2, 15:20:44, 908.77210, 366.943257, 12527.20
2, 15:20:44, 908.77210, 366.943257, 12527.20
2, 15:20:45, 908.77210, 366.943257, 12567.00
2, 15:20:45, 908.77210, 366.943257, 12567.00
2, 15:20:46, 908.77210, 366.943257, 12553.80
2, 15:20:46, 908.77210, 366.943257, 12553.80
2, 15:20:47, 908.77210, 366.943257, 12548.60
2, 15:20:47, 908.77210, 366.943257, 12548.60
2, 15:20:48, 908.77210, 366.943257, 12531.40
2, 15:20:48, 908.77210, 366.943257, 12531.40
2, 15:20:49, 908.77210, 366.943257, 12520.20
2, 15:20:49, 908.77210, 366.943257, 12520.20
2, 15:20:50, 908.77210, 366.943257, 12563.80
2, 15:20:50, 908.77210, 366.943257, 12563.80
2, 15:20:51, 908.77210, 366.943257, 12589.60
2, 15:20:51, 908.77210, 366.943257, 12589.60
2, 15:20:52, 908.77210, 366.943257, 12582.00
2, 15:20:52, 908.77210, 366.943257, 12582.00
2, 15:20:53, 908.77210, 366.943257, 12626.00
2, 15:20:53, 908.77210, 366.943257, 12626.00
2, 15:20:54, 908.77210, 366.943257, 12628.40
2, 15:20:54, 908.77210, 366.943257, 12628.40
2, 15:20:55, 908.77210, 366.943257, 12614.20
2, 15:20:55, 908.77210, 366.943257, 12614.20
2, 15:20:56, 908.77210, 366.943257, 12619.80
2, 15:20:56, 908.77210, 366.943257, 12619.80
2, 15:20:57, 908.77210, 366.943257, 12590.40
2, 15:20:57, 908.77210, 366.943257, 12590.40
2, 15:20:58, 908.77210, 366.943257, 12541.60
2, 15:20:58, 908.77210, 366.943257, 12541.60
2, 15:20:59, 908.77210, 366.943257, 12505.80
2, 15:20:59, 908.77210, 366.943257, 12505.80
2, 15:21:00, 908.77210, 366.943257, 12474.40
2, 15:21:00, 908.77210, 366.943257, 12474.40
2, 15:21:01, 908.77210, 366.943257, 12428.20
2, 15:21:01, 908.77210, 366.943257, 12428.20
2, 15:21:02, 908.77210, 366.943257, 12452.40
2, 15:21:02, 908.77210, 366.943257, 12452.40
2, 15:21:03, 908.77210, 366.943257, 12444.40
2, 15:21:03, 908.77210, 366.943257, 12444.40
2, 15:21:04, 908.77210, 366.943257, 12466.80
2, 15:21:04, 908.77210, 366.943257, 12466.80
2, 15:21:05, 908.77210, 366.943257, 12460.40
2, 15:21:05, 908.77210, 366.943257, 12460.40
2, 15:21:06, 908.88330, 366.943257, 12496.00
2, 15:21:06, 908.88330, 366.943257, 12496.00
2, 15:21:07, 908.88330, 366.943257, 12475.20
2, 15:21:07, 908.88330, 366.943257, 12475.20
2, 15:21:08, 908.88330, 366.943257, 12509.00
2, 15:21:08, 908.88330, 366.943257, 12509.00
2, 15:21:09, 908.88330, 366.943257, 12512.20
2, 15:21:09, 908.88330, 366.943257, 12512.20
2, 15:21:10, 908.88330, 366.832063, 12541.00
2, 15:21:10, 908.88330, 366.832063, 12541.00
2, 15:21:11, 908.88330, 366.164893, 12545.80
2, 15:21:11, 908.88330, 366.164893, 12545.80
2, 15:21:12, 908.88330, 364.830554, 12590.20
2, 15:21:12, 908.88330, 364.830554, 12590.20
2, 15:21:13, 908.77211, 362.829045, 12556.80
2, 15:21:13, 908.77211, 362.829045, 12556.80
2, 15:21:14, 908.54972, 360.605147, 12538.20
2, 15:21:14, 908.54972, 360.605147, 12538.20
2, 15:21:15, 907.88255, 358.381248, 12535.00
2, 15:21:15, 907.88255, 358.381248, 12535.00
2, 15:21:16, 906.54821, 356.379739, 12535.80
2, 15:21:16, 906.54821, 356.379739, 12535.80
2, 15:21:17, 904.65789, 354.934205, 12490.00
2, 15:21:17, 904.65789, 354.934205, 12490.00
2, 15:21:18, 902.32280, 53.9334515, 12480.80
2, 15:21:18, 902.32280, 53.9334515, 12480.80
2, 15:21:19, 899.54293, 353.155087, 12500.20
2, 15:21:19, 899.54293, 353.155087, 12500.20
2, 15:21:20, 896.42947, 352.599112, 12498.80
2, 15:21:20, 896.42947, 352.599112, 12498.80
2, 15:21:21, 892.76004, 352.265527, 12497.40
2, 15:21:21, 892.76004, 352.265527, 12497.40
2, 15:21:22, 888.86821, 352.043137, 12518.20
2, 15:21:22, 888.86821, 352.043137, 12518.20
2, 15:21:23, 884.30922, 352.154332, 12530.60
2, 15:21:23, 884.30922, 352.154332, 12530.60
2, 15:21:24, 879.52784, 352.265527, 12508.20
2, 15:21:24, 879.52784, 352.265527, 12508.20
2, 15:21:25, 874.52407, 352.376722, 12477.80
2, 15:21:25, 874.52407, 352.376722, 12477.80
2, 15:21:26, 869.18671, 352.487917, 12455.60
2, 15:21:26, 869.18671, 352.487917, 12455.60
2, 15:21:27, 863.73816, 352.821502, 12418.40
2, 15:21:27, 863.73816, 352.821502, 12418.40
2, 15:21:28, 858.28961, 353.043892, 12403.20
2, 15:21:28, 858.28961, 353.043892, 12403.20
2, 15:21:29, 852.61867, 353.377476, 12370.50
2, 15:21:29, 852.61867, 353.377476, 12370.50
2, 15:21:30, 846.72534, 353.711061, 12327.00
2, 15:21:30, 846.72534, 353.711061, 12327.00
2, 15:21:31, 840.94320, 353.822256, 12288.20
2, 15:21:31, 840.94320, 353.822256, 12288.20
2, 15:21:32, 835.27226, 353.822256, 12281.60
2, 15:21:32, 835.27226, 353.822256, 12281.60
2, 15:21:33, 829.71251, 353.488671, 12249.80
2, 15:21:33, 829.71251, 353.488671, 12249.80
2, 15:21:34, 824.26396, 352.487917, 12214.10
2, 15:21:34, 824.26396, 352.487917, 12214.10
2, 15:21:35, 818.92660, 350.708798, 12187.80
2, 15:21:35, 818.92660, 350.708798, 12187.80
2, 15:21:36, 813.70044, 348.373705, 12160.90
2, 15:21:36, 813.70044, 348.373705, 12160.90
2, 15:21:37, 808.91906, 345.371442, 12130.80
2, 15:21:37, 808.91906, 345.371442, 12130.80
2, 15:21:38, 804.47126, 341.924399, 12106.10
2, 15:21:38, 804.47126, 341.924399, 12106.10
2, 15:21:39, 800.24586, 338.254966, 12101.50
2, 15:21:39, 800.24586, 338.254966, 12101.50
2, 15:21:40, 796.35403, 334.696729, 12117.40
2, 15:21:40, 796.35403, 334.696729, 12117.40
2, 15:21:41, 793.24058, 31.1384915, 12136.00
2, 15:21:41, 793.24058, 31.1384915, 12136.00
2, 15:21:42, 790.68309, 328.247423, 12154.50
2, 15:21:42, 790.68309, 328.247423, 12154.50
2, 15:21:43, 788.45919, 26.3571097, 12216.10
2, 15:21:43, 788.45919, 26.3571097, 12216.10
2, 15:21:44, 786.56888, 325.467550, 12303.10
2, 15:21:44, 786.56888, 325.467550, 12303.10
2, 15:21:45, 784.67857, 325.356355, 12376.40
2, 15:21:45, 784.67857, 325.356355, 12376.40
2, 15:21:46, 782.89945, 326.134719, 12433.40
2, 15:21:46, 782.89945, 326.134719, 12433.40
2, 15:21:47, 781.45391, 327.691448, 12477.00
2, 15:21:47, 781.45391, 327.691448, 12477.00
2, 15:21:48, 780.56435, 29.6929575, 12488.60
2, 15:21:48, 780.56435, 29.6929575, 12488.60
2, 15:21:49, 779.89719, 332.028050, 12479.30
2, 15:21:49, 779.89719, 332.028050, 12479.30
2, 15:21:50, 779.34121, 334.696729, 12461.00
2, 15:21:50, 779.34121, 334.696729, 12461.00
2, 15:21:51, 779.11882, 337.698992, 12426.40
2, 15:21:51, 779.11882, 337.698992, 12426.40
2, 15:21:52, 779.00763, 340.812450, 12379.10
3, 14:28:09, 302.64856, 794.265361, 7766.20
3, 14:28:09, 302.64856, 794.265361, 7766.20
3, 14:28:10, 302.64856, 794.265361, 7786.00
3, 14:28:10, 302.64856, 794.265361, 7786.00
3, 14:28:11, 302.64856, 794.265361, 7788.20
3, 14:28:11, 302.64856, 794.265361, 7788.20
3, 14:28:12, 302.64856, 794.265361, 7814.80
3, 14:28:12, 302.64856, 794.265361, 7814.80
3, 14:28:13, 302.64856, 794.265361, 7822.80
3, 14:28:14, 302.64856, 794.265361, 7828.20
3, 14:28:14, 302.53736, 794.265361, 7828.20
3, 14:28:14, 302.53736, 794.265361, 7828.20
3, 14:28:15, 302.53736, 794.265361, 7829.00
3, 14:28:15, 302.53736, 794.265361, 7829.00
3, 14:28:16, 302.53736, 794.265361, 7867.80
3, 14:28:16, 302.53736, 794.265361, 7867.80
3, 14:28:17, 302.53736, 794.265361, 7866.60
3, 14:28:17, 302.53736, 794.265361, 7866.60
3, 14:28:18, 302.53736, 794.265361, 7854.40
3, 14:28:19, 302.53736, 794.265361, 7848.40
3, 14:28:19, 302.53736, 794.265361, 7848.40
3, 14:28:19, 302.53736, 794.265361, 7848.40
3, 14:28:20, 302.53736, 794.265361, 7830.60
3, 14:28:20, 302.53736, 794.265361, 7830.60
3, 14:28:21, 302.64856, 794.265361, 7781.80
3, 14:28:21, 302.64856, 794.265361, 7781.80
3, 14:28:22, 302.64856, 794.265361, 7770.00
3, 14:28:22, 302.64856, 794.265361, 7770.00
3, 14:28:23, 302.64856, 794.265361, 7792.20
3, 14:28:24, 302.64856, 794.265361, 7801.60
3, 14:28:24, 302.64856, 794.265361, 7801.60
3, 14:28:24, 302.64856, 794.265361, 7801.60
3, 14:28:25, 302.64856, 794.265361, 7806.00
3, 14:28:25, 302.64856, 794.265361, 7806.00
3, 14:28:26, 302.64856, 794.265361, 7809.40
3, 14:28:26, 302.64856, 794.265361, 7809.40
3, 14:28:27, 302.64856, 794.265361, 7801.00
3, 14:28:27, 302.64856, 794.265361, 7801.00
3, 14:28:28, 302.64856, 794.265361, 7767.80
3, 14:28:30, 302.64856, 794.265361, 7756.20
3, 14:28:30, 302.64856, 794.265361, 7756.20
3, 14:28:31, 302.64856, 794.265361, 7758.20
3, 14:28:31, 302.64856, 794.265361, 7758.20
3, 14:28:32, 302.64856, 794.265361, 7766.60
3, 14:28:32, 302.64856, 794.265361, 7766.60
3, 14:28:33, 302.64856, 794.265361, 7773.20
3, 14:28:34, 302.64856, 794.265361, 7797.00
3, 14:28:34, 302.64856, 794.265361, 7797.00
3, 14:28:34, 302.64856, 794.265361, 7797.00
3, 14:28:35, 302.64856, 794.265361, 7791.40
3, 14:28:35, 302.64856, 794.265361, 7791.40
3, 14:28:36, 302.64856, 794.265361, 7783.80
3, 14:28:36, 302.64856, 794.265361, 7783.80
3, 14:28:37, 302.64856, 794.265361, 7776.60
3, 14:28:37, 302.64856, 794.265361, 7776.60
3, 14:28:38, 302.64856, 794.265361, 7775.20
3, 14:28:39, 302.64856, 794.265361, 7770.20
3, 14:28:39, 302.64856, 794.265361, 7770.20
3, 14:28:39, 302.64856, 794.265361, 7770.20
3, 14:28:40, 302.64856, 794.376555, 7803.60
3, 14:28:40, 302.64856, 794.376555, 7803.60
3, 14:28:41, 302.64856, 794.376555, 7833.60
3, 14:28:41, 302.64856, 794.376555, 7833.60
3, 14:28:42, 302.64856, 794.376555, 7872.60
3, 14:28:42, 302.64856, 794.376555, 7872.60
3, 14:28:43, 302.64856, 794.376555, 7904.20
3, 14:28:44, 302.64856, 794.376555, 7908.20
3, 14:28:44, 302.64856, 794.376555, 7908.20
3, 14:28:44, 302.64856, 794.376555, 7908.20
3, 14:28:45, 302.64856, 794.376555, 7884.00
3, 14:28:45, 302.64856, 794.376555, 7884.00
3, 14:28:46, 302.64856, 794.376555, 7895.00
3, 14:28:46, 302.64856, 794.376555, 7895.00
3, 14:28:47, 302.64856, 794.376555, 7873.80
3, 14:28:47, 302.64856, 794.376555, 7873.80
3, 14:28:48, 302.75975, 794.376555, 7856.00
3, 14:28:49, 302.75975, 794.376555, 7845.20
3, 14:28:49, 302.75975, 794.376555, 7845.20
3, 14:28:49, 302.75975, 794.376555, 7845.20
3, 14:28:50, 302.75975, 794.376555, 7848.90
3, 14:28:50, 302.75975, 794.376555, 7848.90
3, 14:28:51, 302.75975, 794.376555, 7836.60
3, 14:28:51, 302.75975, 794.376555, 7836.60
3, 14:28:52, 302.75975, 794.376555, 7850.60
3, 14:28:52, 302.75975, 794.376555, 7850.60
3, 14:28:53, 302.75975, 794.376555, 7866.60
3, 14:28:54, 302.75975, 794.376555, 7880.30
3, 14:28:54, 302.75975, 794.376555, 7880.30
3, 14:28:54, 302.75975, 794.376555, 7880.30
3, 14:28:55, 302.75975, 794.376555, 7886.70
3, 14:28:55, 302.75975, 794.376555, 7886.70
3, 14:28:56, 302.75975, 794.376555, 7888.80
3, 14:28:56, 302.75975, 794.376555, 7888.80
3, 14:28:57, 302.75975, 794.487750, 7897.40
3, 14:28:57, 302.75975, 794.487750, 7897.40
3, 14:28:58, 302.75975, 794.487750, 7905.70
3, 14:28:59, 302.75975, 794.487750, 7906.60
3, 14:28:59, 302.75975, 794.487750, 7906.60
3, 14:28:59, 302.75975, 794.487750, 7906.60
3, 14:29:00, 302.75975, 794.487750, 7913.10
3, 14:29:00, 302.75975, 794.487750, 7913.10
3, 14:29:01, 302.75975, 794.487750, 7910.40
3, 14:29:01, 302.75975, 794.487750, 7910.40
3, 14:29:02, 302.75975, 794.487750, 7893.80
3, 14:29:02, 302.75975, 794.487750, 7893.80
3, 14:29:03, 302.75975, 794.487750, 7880.20
3, 14:29:04, 302.75975, 794.487750, 7873.60
3, 14:29:04, 302.75975, 794.487750, 7873.60
3, 14:29:04, 302.75975, 794.487750, 7873.60
3, 14:29:05, 302.75975, 794.487750, 7865.60
3, 14:29:05, 302.75975, 794.487750, 7865.60
3, 14:29:06, 302.75975, 794.487750, 7863.10
3, 14:29:06, 302.75975, 794.487750, 7863.10
3, 14:29:07, 302.75975, 794.487750, 7856.90
3, 14:29:07, 302.75975, 794.487750, 7856.90
3, 14:29:08, 302.75975, 794.487750, 7853.90
3, 14:29:09, 302.75975, 794.487750, 7869.90
3, 14:29:09, 302.75975, 794.487750, 7869.90
3, 14:29:09, 302.75975, 794.487750, 7869.90
3, 14:29:10, 302.75975, 794.487750, 7880.40
3, 14:29:10, 302.75975, 794.487750, 7880.40
3, 14:29:11, 302.75975, 794.487750, 7885.00
3, 14:29:11, 302.75975, 794.487750, 7885.00
3, 14:29:12, 302.75975, 794.487750, 7896.80
3, 14:29:12, 302.75975, 794.487750, 7896.80
3, 14:29:13, 302.75975, 794.487750, 7905.60
3, 14:29:14, 302.75975, 794.487750, 7898.90
3, 14:29:14, 302.75975, 794.487750, 7898.90
3, 14:29:14, 302.75975, 794.487750, 7898.90
3, 14:29:15, 302.75975, 794.487750, 7899.10
3, 14:29:15, 302.75975, 794.487750, 7899.10
3, 14:29:16, 302.75975, 794.487750, 7909.30
3, 14:29:16, 302.75975, 794.487750, 7909.30
3, 14:29:17, 302.75975, 794.487750, 7921.40
3, 14:29:17, 302.75975, 794.487750, 7921.40
3, 14:29:18, 302.75975, 794.487750, 7939.40
3, 14:29:19, 302.75975, 794.487750, 7954.20
3, 14:29:19, 302.75975, 794.487750, 7954.20
3, 14:29:19, 302.75975, 794.487750, 7954.20
3, 14:29:20, 302.75975, 794.487750, 7962.30
3, 14:29:20, 302.75975, 794.487750, 7962.30
3, 14:29:21, 302.75975, 794.487750, 7967.40
3, 14:29:21, 302.75975, 794.487750, 7967.40
3, 14:29:22, 302.75975, 794.487750, 7969.30
3, 14:29:22, 302.75975, 794.487750, 7969.30
3, 14:29:23, 302.75975, 794.487750, 7966.20
3, 14:29:24, 302.75975, 794.487750, 7965.30
3, 14:29:24, 302.75975, 794.487750, 7965.30
3, 14:29:24, 302.75975, 794.487750, 7965.30
3, 14:29:25, 302.75975, 94.5989458, 7959.30
3, 14:29:25, 302.75975, 94.5989458, 7959.30
3, 14:29:26, 302.75975, 94.5989458, 7948.00
3, 14:29:26, 302.75975, 94.5989458, 7948.00
3, 14:29:27, 302.75975, 94.5989458, 7935.10
3, 14:29:27, 302.75975, 94.5989458, 7935.10
3, 14:29:28, 302.75975, 94.5989458, 7929.50
3, 14:29:29, 302.75975, 94.5989458, 7931.60
3, 14:29:29, 302.75975, 94.5989458, 7931.60
3, 14:29:29, 302.75975, 94.5989458, 7931.60
3, 14:29:30, 302.75975, 94.5989458, 7932.70
3, 14:29:30, 302.75975, 94.5989458, 7932.70
3, 14:29:31, 302.75975, 94.5989458, 7931.30
3, 14:29:31, 302.75975, 94.5989458, 7931.30
3, 14:29:32, 302.75975, 94.5989458, 7931.70
3, 14:29:32, 302.75975, 94.5989458, 7931.70
3, 14:29:33, 302.75975, 94.5989458, 7925.50
3, 14:29:34, 302.75975, 94.5989458, 7911.20
3, 14:29:34, 302.75975, 94.5989458, 7911.20
3, 14:29:34, 302.75975, 94.5989458, 7911.20
3, 14:29:35, 302.75975, 94.5989458, 7903.10
3, 14:29:35, 302.75975, 94.5989458, 7903.10
3, 14:29:36, 302.75975, 94.5989458, 7901.40
3, 14:29:36, 302.75975, 94.5989458, 7901.40
3, 14:29:37, 302.75975, 94.5989458, 7899.40
3, 14:29:37, 302.75975, 94.5989458, 7899.40
3, 14:29:38, 302.75975, 94.5989458, 7896.10
3, 14:29:39, 302.75975, 94.5989458, 7898.30
3, 14:29:39, 302.75975, 94.5989458, 7898.30
3, 14:29:39, 302.75975, 94.5989458, 7898.30
3, 14:29:40, 302.75975, 94.5989458, 7895.80
3, 14:29:40, 302.75975, 94.5989458, 7895.80
3, 14:29:41, 302.75975, 94.5989458, 7886.80
3, 14:29:41, 302.75975, 94.5989458, 7886.80
3, 14:29:42, 302.75975, 94.5989458, 7877.50
3, 14:29:42, 302.75975, 94.5989458, 7877.50
3, 14:29:43, 302.75975, 94.5989458, 7866.40
3, 14:29:44, 302.75975, 94.5989458, 7844.90
3, 14:29:44, 302.98214, 95.0437255, 7844.90
3, 14:29:44, 302.98214, 95.0437255, 7844.90
3, 14:29:45, 302.98214, 795.266115, 7826.80
3, 14:29:45, 302.98214, 795.266115, 7826.80
3, 14:29:46, 302.98214, 795.266115, 7831.70
3, 14:29:46, 302.98214, 795.266115, 7831.70
3, 14:29:47, 302.98214, 795.266115, 7849.10
3, 14:29:47, 302.98214, 795.266115, 7849.10
3, 14:29:48, 302.98214, 795.266115, 7880.90
3, 14:29:49, 302.98214, 795.266115, 7926.10
3, 14:29:49, 302.98214, 795.266115, 7926.10
3, 14:29:49, 302.98214, 795.266115, 7926.10
3, 14:29:50, 302.98214, 795.266115, 7972.60
3, 14:29:50, 302.98214, 795.266115, 7972.60
3, 14:29:51, 302.98214, 795.266115, 8015.30
3, 14:29:51, 302.98214, 795.266115, 8015.30
3, 14:29:52, 302.98214, 795.266115, 8055.00
3, 14:29:52, 302.98214, 795.266115, 8055.00
3, 14:29:53, 302.98214, 795.266115, 8082.20
3, 14:29:54, 302.98214, 795.266115, 8083.20
3, 14:29:54, 302.98214, 795.266115, 8083.20
3, 14:29:54, 302.98214, 795.266115, 8083.20
3, 14:29:55, 302.98214, 795.266115, 8085.50
3, 14:29:55, 302.98214, 795.266115, 8085.50
3, 14:29:56, 302.98214, 795.266115, 8086.40
3, 14:29:56, 302.98214, 795.266115, 8086.40
3, 14:29:57, 303.09334, 95.2661153, 8057.10
3, 14:29:57, 303.09334, 95.2661153, 8057.10
3, 14:29:58, 303.09334, 795.377310, 8009.90
3, 14:29:59, 303.09334, 795.377310, 7994.90
3, 14:29:59, 303.09334, 795.377310, 7994.90
3, 14:29:59, 303.09334, 795.377310, 7994.90
3, 14:30:00, 303.09334, 795.377310, 7990.20
3, 14:30:00, 303.09334, 795.377310, 7990.20
3, 14:30:01, 303.09334, 795.377310, 7963.10
3, 14:30:01, 303.09334, 795.377310, 7963.10
3, 14:30:02, 303.09334, 795.377310, 7954.10
3, 14:30:02, 303.09334, 795.377310, 7954.10
3, 14:30:03, 303.09334, 795.377310, 7961.40
3, 14:30:04, 303.09334, 795.377310, 7959.50
3, 14:30:04, 303.09334, 795.377310, 7959.50
3, 14:30:04, 303.09334, 795.377310, 7959.50
3, 14:30:05, 303.09334, 795.377310, 7946.50
3, 14:30:05, 303.09334, 795.377310, 7946.50
3, 14:30:06, 303.09334, 795.377310, 7952.60
3, 14:30:06, 303.09334, 795.377310, 7952.60
3, 14:30:07, 303.09334, 795.377310, 7969.30
3, 14:30:07, 303.09334, 795.377310, 7969.30
3, 14:30:08, 303.09334, 795.488505, 7989.00
3, 14:30:09, 303.09334, 795.488505, 8019.00
3, 14:30:09, 303.09334, 795.488505, 8019.00
3, 14:30:09, 303.09334, 795.488505, 8019.00
3, 14:30:10, 303.09334, 795.488505, 8045.30
3, 14:30:10, 303.09334, 795.488505, 8045.30
3, 14:30:11, 303.76051, 796.600454, 8054.90
3, 14:30:11, 303.76051, 796.600454, 8054.90
3, 14:30:12, 304.31648, 797.490013, 8045.10
3, 14:30:12, 304.31648, 797.490013, 8045.10
3, 14:30:13, 304.76126, 798.157183, 8024.80
3, 14:30:14, 304.76126, 798.157183, 7996.20
